cherry       cherries      banana        apple       orange       pineapple   watermelon  paprika    pear
-12.591082   -12.072794    -11.406680    -3.678493   -9.005144    -10.900024  -8.493103   -7.693934  -8.998756
-12.589664   -12.054327    -11.395700    -3.693800   -9.003495    -10.872679  -8.463865   -7.685356  -8.996675
-12.576948   -12.060010    -11.400765    -3.715451   -9.000729    -10.877856  -8.458669   -7.668708  -8.944742
-12.573340   -12.074096    -11.396351    -3.705622   -9.001219    -10.879984  -8.456965   -7.663004  -8.941282
-12.569281   -12.017715    -11.386458    -3.682746   -9.006845    -10.864772  -8.428332   -7.662315  -8.937737
-12.568327   -12.002848    -11.394396    -3.636399   -8.995241    -10.853537  -8.417050   -7.647214  -8.900233
-12.565456   -11.997033    -11.391223    -3.656915   -8.988096    -10.864781  -8.394579   -7.648645  -8.901372
-12.565456   -11.984504    -11.373569    -3.624315   -8.964084    -10.858168  -8.409574   -7.642244  -8.900640
-12.565456   -11.962989    -11.375141    -3.617410   -8.959119    -10.838380  -8.403443   -7.642162  -8.849043
-12.565456   -11.927594    -11.354863    -3.605819   -8.962240    -10.836237  -8.406465   -7.634443  -8.866317
-12.559226   -11.920813    -11.348390    -3.608096   -8.977453    -10.829893  -8.401768   -7.633504  -8.865174
-12.569723   -11.920900    -11.335500    -3.543953   -8.967298    -10.809393  -8.395502   -7.641380  -8.866385
-12.569198   -11.910775    -11.336429    -3.546162   -8.960750    -10.817454  -8.394135   -7.630353  -8.869213
-12.568281   -11.909037    -11.336429    -3.546122   -8.959860    -10.819007  -8.394863   -7.621021  -8.865587
-12.566236   -11.932755    -11.332820    -3.512874   -8.959403    -10.810499  -8.392397   -7.608904  -8.871405
-12.569494   -11.917030    -11.331685    -3.516539   -8.955767    -10.814760  -8.385711   -7.601584  -8.863439
-12.563489   -11.934458    -11.322604    -3.491616   -8.943365    -10.806992  -8.376417   -7.623998  -8.834146
-12.548605   -11.947753    -11.341806    -3.467930   -8.948397    -10.804256  -8.377518   -7.605640  -8.838160
-12.539998   -11.946088    -11.346442    -3.449987   -8.939852    -10.811255  -8.358267   -7.602870  -8.835016
-12.538554   -11.951948    -11.340631    -3.471746   -8.933489    -10.806791  -8.324231   -7.601626  -8.827238
-12.524347   -11.952461    -11.337877    -3.455673   -8.930072    -10.810324  -8.317022   -7.597442  -8.827145
-12.524347   -11.938713    -11.340704    -3.407246   -8.950285    -10.808222  -8.321162   -7.585214  -8.810160
-12.523749   -11.934087    -11.339403    -3.379009   -8.938512    -10.808222  -8.309477   -7.578544  -8.801817
-12.528328   -11.929006    -11.335965    -3.380613   -8.944451    -10.813516  -8.295990   -7.585486  -8.798678
-12.519367   -11.878115    -11.335965    -3.357859   -8.915924    -10.806968  -8.285322   -7.583991  -8.795289
-12.519367   -11.848251    -11.326941    -3.359418   -8.915586    -10.782904  -8.281041   -7.533041  -8.796270
-12.529077   -11.851324    -11.318718    -3.346009   -8.903793    -10.772579  -8.273495   -7.536118  -8.796270
